Player Name,Nationality,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019 
VB John,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,35,44,73,73,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84
RJ Ratnayake,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,6,76,76,221,249,325,325,345,513,557,557,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612
RG de Alwis,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,198,216,216,267,283,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401
ERNS Fernando,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
Y Goonasekera,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
MD Wettimuny,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
S Jeganathan,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
GN de Silva,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
DSBP Kuruppu,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,182,252,293,396,465,796,917,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022
MAR Samarasekera,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,10,10,171,349,465,465,816,816,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844
PA de Silva,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,105,489,636,791,1311,1752,2222,2275,2813,3512,4224,4705,5893,7105,7799,8193,8334,8430,8894,9284,9284,9284,9284,9284,9284,9284,9284,9284,9284,9284,9284,9284,9284,9284,9284,9284
SHU Karnain,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,29,203,203,203,214,214,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229
SAR Silva,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,30,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441
DM Vonhagt,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
FS Ahangama,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AP Gurusinha,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,498,707,955,1351,1514,1961,2254,2627,3156,3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,3902
SD Anurasiri,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,22,27,41,41,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
AM de Silva,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
RS Mahanama,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,413,815,987,1174,1197,1761,2366,2969,3403,3894,4608,4937,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162
KG Perera,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK Ranasinghe,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
KN Amalean,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
CPH Ramanayake,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,67,76,132,187,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210
GF Labrooy,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,93,133,175,210,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
HP Tillakaratne,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,65,242,634,708,988,1400,1758,2209,2753,2972,3054,3439,3439,3439,3457,3789,3789,3789,3789,3789,3789,3789,3789,3789,3789,3789,3789,3789,3789,3789,3789,3789
EAR de Silva,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,80,101,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138
SMS Kaluperuma,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
MAWR Madurasinghe,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,12,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
KIW Wijegunawardene,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,12,12,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
NLK Ratnayake,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL Fernando,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
ST Jayasuriya,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS Atapattu,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,43,43,43,43,127,1006,1750,2537,3479,4563,5755,6567,7296,7794,8386,8529,8529,8529,8529,8529,8529,8529,8529,8529,8529,8529,8529,8529
D Ranatunga,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
RS Kaluwitharana,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,140,144,293,978,1143,1622,2504,2766,3349,3504,3709,3711,3711,3711,3711,3711,3711,3711,3711,3711,3711,3711,3711,3711,3711,3711,3711
KPJ Warnaweera,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CP Senanayake,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126
GP Wickramasinghe,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,64,105,114,140,140,182,294,305,339,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344
UC Hathurusingha,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,589,589,645,648,648,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669
RS Kalpage,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,318,643,739,750,773,810,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844
DK Liyanage,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,56,56,142,142,142,142,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144
AGD Wickremasinghe,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
N Ranatunga,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M Muralitharan,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PB Dassanayake,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85
RPAH Wickramaratne,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
DP Samaraweera,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91
UNK Fernando,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
WPUJC Vaas,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAW Gunawardena,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
KR Pushpakumara,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,34,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
UDU Chandana,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,96,125,311,706,813,826,1057,1179,1494,1626,1626,1627,1627,1627,1627,1627,1627,1627,1627,1627,1627,1627,1627,1627
AMN Munasinghe,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
AP Weerakkody,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
S Ranatunga,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,248,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253
HDPK Dharmasena,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,148,386,638,849,849,858,1032,1040,1196,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222
KJ Silva,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
JC Gamage,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
MC Mendis,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
CI Dunusinghe,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
KEA Upashantha,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11,11,44,44,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
KSC de Silva,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,35,35,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
DNT Zoysa,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,42,66,183,230,230,332,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343
SKL de Silva,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161
RP Arnold,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,519,1049,1900,2653,2810,2911,3291,3737,3950,3950,3950,3950,3950,3950,3950,3950,3950,3950,3950,3950,3950
DPMD Jayawardene,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA Gunawardene,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,258,634,1108,1135,1287,1653,1705,1708,1708,1708,1708,1708,1708,1708,1708,1708,1708,1708,1708,1708,1708
MN Nawaz,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
ASA Perera,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,53,53,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195
MRCN Bandaratilleke,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT Samaraweera,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,39,39,66,175,175,175,199,199,199,199,452,748,862,862,862,862,862,862,862,862,862
PDRL Perera,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8
JWHD Boteju,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
SI de Saram,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,73,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183
LPC Silva,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,95,134,134,134,134,165,1043,1324,1324,1437,1587,1587,1587,1587,1587,1587,1587,1587,1587
TM Dilshan,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,227,230,282,393,864,1191,1948,2580,2994,3994,4915,5735,6854,8014,9004,10211,10290,10290,10290,10290
IS Gallage,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
K Weeraratne,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,40,40,41,41,41,41,41,160,160,160,160,160,160,160,160,160,160,160,160
KC Sangakkara,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRD Fernando,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WCA Ganegama,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7
TCB Fernando,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
RAP Nissanka,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
KHRK Fernando,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,43,43,43,43,43,43,43,43,43,43,43,43,43,43
MKGCP Lakshitha,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
PW Gunaratne,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
J Mubarak,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,68,68,68,315,486,631,696,696,696,696,704,704,704,704,704,704,704
HAPW Jayawardene,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,27,27,27,27,27,27,27,27,27,27,27,27,27
KS Lokuarachchi,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,91,91,199,210,210,210,210,210,210,210,210,210,210,210,210,210
D Gamage,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
KADM Fernando,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMDN Kulasekara,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,19,34,190,393,475,645,880,1064,1127,1258,1289,1327,1327,1327
WS Jayantha,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400
HMRKB Herath,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,56,123,126,140,140,140,140,140
MF Maharoof,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,222,471,751,775,973,984,984,1042,1042,1042,1042,1113,1113,1113,1113
SHT Kandamby,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23,23,63,749,814,870,870,870,870,870,870,870,870,870
SL Malinga,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,44,73,92,124,210,302,371,424,442,475,475,496,506,550
LHD Dilhara,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,77,77,77,77,77,77,77,83,83,83,83,83,83,83
WU Tharanga,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS Jayaprakashdaran,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HMCM Bandara,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,129,129,160,160,160,160,160,160,160,160,160,160,160
MG Vandort,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48
CK Kapugedera,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,273,876,1224,1423,1443,1521,1521,1521,1541,1551,1624,1624,1624
KTGD Prasad,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16,17,17,17,63,63,127,129,129,129,129,129
MKDI Amerasinghe,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,6,6,6,6,6,6,6,6,6
SM Warnapura,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,35,35,35,35,35,35,35,35,35,35,35
MDK Perera,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,44,44,44,44,44,44,44,44,99,123,152,152
BAW Mendis,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,89,91,106,109,130,163,188,188,188,188,188
ML Udawatte,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,257,257,257,257,257,257,257,257,257,257,257
T Thushara,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,357,392,392,392,392,392,392,392,392,392,392
AD Mathews,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,375,666,1171,1705,2290,3534,3972,4492,5065,5380,5381
UWMBCA Welegedara,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4
S Randiv,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,156,239,239,239,254,254,280,280,280,280
RAS Lakmal,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,9,29,49,153,205,217
NLTC Perera,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,133,241,487,651,1046,1163,1233,1452,1867,2147
M Pushpakumara,Sri Lanka ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7
